fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,2330,台積電,TWD,289999,,14.41
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,2383,台光電,TWD,75000,,7.54
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,2454,聯發科,TWD,92001,,7.30
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,3037,欣興,TWD,313001,,5.55
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,8046,南電,TWD,236000,,5.54
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,2345,智邦,TWD,102000,,4.79
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,6223,旺矽,TWD,38901,,4.69
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,3017,奇鋐,TWD,89500,,4.50
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,6274,台燿,TWD,158000,,4.18
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,2059,川湖,TWD,21001,,3.44
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,3711,日月光投控,TWD,261002,,3.38
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,2308,台達電,TWD,74499,,2.81
2026-07-26T22:51:15+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-07-26,2026-07-24,,ST,2327,國巨*,TWD,191000,,2.59
